,subject,time,state
14148,1286,2,1
14149,1286,3,1
14150,1286,4,1
14151,1286,5,1
14152,1286,6,1
14153,1286,7,1
14154,1286,8,1
14155,1286,9,1
14156,1286,10,1
14157,1287,0,0
14158,1287,1,1
14159,1287,2,1
14160,1287,3,1
14161,1287,4,0
14162,1287,5,1
14163,1287,6,1
14164,1287,7,1
14165,1287,8,1
14166,1287,9,0
14167,1287,10,1
14168,1288,0,0
14169,1288,1,1
14170,1288,2,2
14171,1288,3,3
14172,1288,4,4
14173,1288,5,3
14174,1288,6,2
14175,1288,7,3
14176,1288,8,2
14177,1288,9,3
14178,1288,10,4
14179,1289,0,0
14180,1289,1,0
14181,1289,2,0
14182,1289,3,0
14183,1289,4,0
14184,1289,5,0
14185,1289,6,0
14186,1289,7,0
14187,1289,8,0
14188,1289,9,0
14189,1289,10,0
14190,1290,0,0
14191,1290,1,1
14192,1290,2,2
14193,1290,3,3
14194,1290,4,4
14195,1290,5,5
14196,1290,6,5
14197,1290,7,5
14198,1290,8,5
14199,1290,9,5
14200,1290,10,5
14201,1291,0,0
14202,1291,1,1
14203,1291,2,2
14204,1291,3,2
14205,1291,4,1
14206,1291,5,2
14207,1291,6,1
14208,1291,7,2
14209,1291,8,3
14210,1291,9,4
14211,1291,10,3
14212,1292,0,0
14213,1292,1,1
14214,1292,2,0
14215,1292,3,1
14216,1292,4,0
14217,1292,5,1
14218,1292,6,0
14219,1292,7,1
14220,1292,8,0
14221,1292,9,1
14222,1292,10,0
14223,1293,0,0
14224,1293,1,1
14225,1293,2,2
14226,1293,3,3
14227,1293,4,4
14228,1293,5,5
14229,1293,6,5
14230,1293,7,5
14231,1293,8,5
14232,1293,9,5
14233,1293,10,5
14234,1294,0,0
14235,1294,1,0
14236,1294,2,0
14237,1294,3,0
14238,1294,4,0
14239,1294,5,0
14240,1294,6,0
14241,1294,7,0
14242,1294,8,0
14243,1294,9,0
14244,1294,10,1
14245,1295,0,0
14246,1295,1,1
14247,1295,2,0
14248,1295,3,1
14249,1295,4,0
14250,1295,5,1
14251,1295,6,0
14252,1295,7,1
14253,1295,8,0
14254,1295,9,1
14255,1295,10,0
14256,1296,0,0
14257,1296,1,1
14258,1296,2,1
14259,1296,3,2
14260,1296,4,1
14261,1296,5,2
14262,1296,6,1
14263,1296,7,2
14264,1296,8,1
14265,1296,9,2
14266,1296,10,1
14267,1297,0,0
14268,1297,1,1
14269,1297,2,2
14270,1297,3,3
14271,1297,4,2
14272,1297,5,2
14273,1297,6,3
14274,1297,7,2
14275,1297,8,1
14276,1297,9,2
14277,1297,10,2
14278,1298,0,0
14279,1298,1,0
14280,1298,2,0
14281,1298,3,0
14282,1298,4,0
14283,1298,5,0
14284,1298,6,1
14285,1298,7,2
14286,1298,8,3
14287,1298,9,4
14288,1298,10,5
14289,1299,0,0
14290,1299,1,0
14291,1299,2,0
14292,1299,3,0
14293,1299,4,0
14294,1299,5,0
14295,1299,6,0
14296,1299,7,0
14297,1299,8,0
14298,1299,9,0
14299,1299,10,0
14300,1300,0,0
14301,1300,1,1
14302,1300,2,0
14303,1300,3,1
14304,1300,4,1
14305,1300,5,2
14306,1300,6,3
14307,1300,7,2
14308,1300,8,2
14309,1300,9,3
14310,1300,10,2
14311,1301,0,0
14312,1301,1,1
14313,1301,2,0
14314,1301,3,1
14315,1301,4,2
14316,1301,5,3
14317,1301,6,2
14318,1301,7,3
14319,1301,8,4
14320,1301,9,5
14321,1301,10,5
14322,1302,0,0
14323,1302,1,1
14324,1302,2,2
14325,1302,3,1
14326,1302,4,2
14327,1302,5,1
14328,1302,6,2
14329,1302,7,1
14330,1302,8,2
14331,1302,9,1
14332,1302,10,2
14333,1303,0,0
14334,1303,1,0
14335,1303,2,1
14336,1303,3,0
14337,1303,4,1
14338,1303,5,0
14339,1303,6,0
14340,1303,7,1
14341,1303,8,2
14342,1303,9,1
14343,1303,10,0
14344,1304,0,0
14345,1304,1,1
14346,1304,2,2
14347,1304,3,3
14348,1304,4,4
14349,1304,5,3
14350,1304,6,4
14351,1304,7,5
14352,1304,8,5
14353,1304,9,5
14354,1304,10,5
14355,1305,0,0
14356,1305,1,1
14357,1305,2,2
14358,1305,3,3
14359,1305,4,2
14360,1305,5,3
14361,1305,6,3
14362,1305,7,3
14363,1305,8,2
14364,1305,9,3
14365,1305,10,2
14366,1306,0,0
14367,1306,1,0
14368,1306,2,0
14369,1306,3,0
14370,1306,4,0
14371,1306,5,0
14372,1306,6,0
14373,1306,7,0
14374,1306,8,1
14375,1306,9,1
14376,1306,10,0
14377,1307,0,0
14378,1307,1,1
14379,1307,2,2
14380,1307,3,3
14381,1307,4,2
14382,1307,5,3
14383,1307,6,4
14384,1307,7,3
14385,1307,8,2
14386,1307,9,3
14387,1307,10,4
14388,1308,0,0
14389,1308,1,0
14390,1308,2,0
14391,1308,3,0
14392,1308,4,0
14393,1308,5,0
14394,1308,6,0
14395,1308,7,0
14396,1308,8,0
14397,1308,9,0
14398,1308,10,0
14399,1309,0,0
14400,1309,1,0
14401,1309,2,0
14402,1309,3,0
14403,1309,4,0
14404,1309,5,0
14405,1309,6,0
14406,1309,7,0
14407,1309,8,0
14408,1309,9,0
14409,1309,10,0
14410,1310,0,0
14411,1310,1,0
14412,1310,2,0
14413,1310,3,1
14414,1310,4,2
14415,1310,5,2
14416,1310,6,1
14417,1310,7,2
14418,1310,8,3
14419,1310,9,3
14420,1310,10,3
14421,1311,0,0
14422,1311,1,1
14423,1311,2,0
14424,1311,3,1
14425,1311,4,0
14426,1311,5,0
14427,1311,6,1
14428,1311,7,0
14429,1311,8,1
14430,1311,9,0
14431,1311,10,1
14432,1312,0,0
14433,1312,1,1
14434,1312,2,0
14435,1312,3,0
14436,1312,4,0
14437,1312,5,1
14438,1312,6,2
14439,1312,7,2
14440,1312,8,2
14441,1312,9,3
14442,1312,10,2
14443,1313,0,0
14444,1313,1,0
14445,1313,2,0
14446,1313,3,0
14447,1313,4,0
14448,1313,5,0
14449,1313,6,0
14450,1313,7,0
14451,1313,8,1
14452,1313,9,1
14453,1313,10,1
14454,1314,0,0
14455,1314,1,0
14456,1314,2,0
14457,1314,3,0
14458,1314,4,0
14459,1314,5,0
14460,1314,6,0
14461,1314,7,0
14462,1314,8,0
14463,1314,9,0
14464,1314,10,0
14465,1315,0,0
14466,1315,1,1
14467,1315,2,1
14468,1315,3,0
14469,1315,4,1
14470,1315,5,1
14471,1315,6,0
14472,1315,7,1
14473,1315,8,1
14474,1315,9,0
14475,1315,10,0
14476,1316,0,0
14477,1316,1,0
14478,1316,2,0
14479,1316,3,0
14480,1316,4,0
14481,1316,5,0
14482,1316,6,0
14483,1316,7,0
14484,1316,8,0
14485,1316,9,0
14486,1316,10,0
14487,1317,0,0
14488,1317,1,1
14489,1317,2,1
14490,1317,3,2
14491,1317,4,1
14492,1317,5,2
14493,1317,6,1
14494,1317,7,2
14495,1317,8,1
14496,1317,9,2
14497,1317,10,3
14498,1318,0,0
14499,1318,1,1
14500,1318,2,0
14501,1318,3,1
14502,1318,4,0
14503,1318,5,1
14504,1318,6,0
14505,1318,7,1
14506,1318,8,2
14507,1318,9,3
14508,1318,10,2
14509,1319,0,0
14510,1319,1,1
14511,1319,2,2
14512,1319,3,3
14513,1319,4,2
14514,1319,5,3
14515,1319,6,2
14516,1319,7,1
14517,1319,8,0
14518,1319,9,1
14519,1319,10,2
14520,1320,0,0
14521,1320,1,0
14522,1320,2,1
14523,1320,3,2
14524,1320,4,1
14525,1320,5,2
14526,1320,6,1
14527,1320,7,0
14528,1320,8,0
14529,1320,9,1
14530,1320,10,0
14531,1321,0,0
14532,1321,1,1
14533,1321,2,2
14534,1321,3,3
14535,1321,4,4
14536,1321,5,3
14537,1321,6,2
14538,1321,7,1
14539,1321,8,2
14540,1321,9,3
14541,1321,10,2
14542,1322,0,0
14543,1322,1,0
14544,1322,2,0
14545,1322,3,0
14546,1322,4,0
14547,1322,5,0
14548,1322,6,0
14549,1322,7,0
14550,1322,8,0
14551,1322,9,0
14552,1322,10,0
14553,1323,0,0
14554,1323,1,0
14555,1323,2,1
14556,1323,3,0
14557,1323,4,0
14558,1323,5,0
14559,1323,6,0
14560,1323,7,0
14561,1323,8,0
14562,1323,9,1
14563,1323,10,0
14564,1324,0,0
14565,1324,1,1
14566,1324,2,0
14567,1324,3,1
14568,1324,4,0
14569,1324,5,1
14570,1324,6,0
14571,1324,7,1
14572,1324,8,0
14573,1324,9,1
14574,1324,10,0
14575,1325,0,0
14576,1325,1,0
14577,1325,2,0
14578,1325,3,0
14579,1325,4,0
14580,1325,5,1
14581,1325,6,2
14582,1325,7,3
14583,1325,8,4
14584,1325,9,5
14585,1325,10,5
14586,1326,0,0
14587,1326,1,0
14588,1326,2,0
14589,1326,3,0
14590,1326,4,1
14591,1326,5,0
14592,1326,6,1
14593,1326,7,0
14594,1326,8,0
14595,1326,9,1
14596,1326,10,2
14597,1327,0,0
14598,1327,1,1
14599,1327,2,0
14600,1327,3,1
14601,1327,4,2
14602,1327,5,3
14603,1327,6,3
14604,1327,7,2
14605,1327,8,1
14606,1327,9,2
14607,1327,10,3
14608,1328,0,0
14609,1328,1,0
14610,1328,2,0
14611,1328,3,0
14612,1328,4,1
14613,1328,5,2
14614,1328,6,1
14615,1328,7,2
14616,1328,8,1
14617,1328,9,2
14618,1328,10,1
14619,1329,0,0
14620,1329,1,0
14621,1329,2,0
14622,1329,3,0
14623,1329,4,0
14624,1329,5,0
14625,1329,6,0
14626,1329,7,0
14627,1329,8,0
14628,1329,9,0
14629,1329,10,0
14630,1330,0,0
14631,1330,1,1
14632,1330,2,2
14633,1330,3,1
14634,1330,4,0
14635,1330,5,1
14636,1330,6,0
14637,1330,7,1
14638,1330,8,0
14639,1330,9,1
14640,1330,10,0
14641,1331,0,0
14642,1331,1,1
14643,1331,2,2
14644,1331,3,3
14645,1331,4,2
14646,1331,5,1
14647,1331,6,2
14648,1331,7,3
14649,1331,8,2
14650,1331,9,3
14651,1331,10,2
14652,1332,0,0
14653,1332,1,0
14654,1332,2,0
14655,1332,3,0
14656,1332,4,0
14657,1332,5,0
14658,1332,6,0
14659,1332,7,0
14660,1332,8,0
14661,1332,9,0
14662,1332,10,0
14663,1333,0,0
14664,1333,1,1
14665,1333,2,0
14666,1333,3,1
14667,1333,4,2
14668,1333,5,1
14669,1333,6,2
14670,1333,7,1
14671,1333,8,0
14672,1333,9,1
14673,1333,10,2
14674,1334,0,0
14675,1334,1,1
14676,1334,2,2
14677,1334,3,1
14678,1334,4,2
14679,1334,5,1
14680,1334,6,2
14681,1334,7,3
14682,1334,8,2
14683,1334,9,1
14684,1334,10,2
14685,1335,0,0
14686,1335,1,0
14687,1335,2,0
14688,1335,3,0
14689,1335,4,0
14690,1335,5,0
14691,1335,6,0
14692,1335,7,0
14693,1335,8,0
14694,1335,9,0
14695,1335,10,0
14696,1336,0,0
14697,1336,1,1
14698,1336,2,1
14699,1336,3,2
14700,1336,4,1
14701,1336,5,1
14702,1336,6,2
14703,1336,7,1
14704,1336,8,1
14705,1336,9,2
14706,1336,10,1
14707,1337,0,0
14708,1337,1,1
14709,1337,2,0
14710,1337,3,1
14711,1337,4,2
14712,1337,5,3
14713,1337,6,2
14714,1337,7,1
14715,1337,8,0
14716,1337,9,1
14717,1337,10,0
14718,1338,0,0
14719,1338,1,0
14720,1338,2,1
14721,1338,3,0
14722,1338,4,1
14723,1338,5,2
14724,1338,6,3
14725,1338,7,2
14726,1338,8,3
14727,1338,9,2
14728,1338,10,3
14729,1339,0,0
14730,1339,1,1
14731,1339,2,2
14732,1339,3,3
14733,1339,4,3
14734,1339,5,3
14735,1339,6,2
14736,1339,7,3
14737,1339,8,3
14738,1339,9,3
14739,1339,10,3
14740,1340,0,0
14741,1340,1,1
14742,1340,2,2
14743,1340,3,3
14744,1340,4,2
14745,1340,5,3
14746,1340,6,4
14747,1340,7,3
14748,1340,8,2
14749,1340,9,3
14750,1340,10,2
14751,1341,0,0
14752,1341,1,1
14753,1341,2,0
14754,1341,3,1
14755,1341,4,2
14756,1341,5,3
14757,1341,6,3
14758,1341,7,3
14759,1341,8,3
14760,1341,9,3
14761,1341,10,3
14762,1342,0,0
14763,1342,1,0
14764,1342,2,0
14765,1342,3,0
14766,1342,4,1
14767,1342,5,2
14768,1342,6,3
14769,1342,7,2
14770,1342,8,3
14771,1342,9,2
14772,1342,10,3
14773,1343,0,0
14774,1343,1,1
14775,1343,2,0
14776,1343,3,1
14777,1343,4,2
14778,1343,5,3
14779,1343,6,2
14780,1343,7,3
14781,1343,8,2
14782,1343,9,1
14783,1343,10,0
14784,1344,0,0
14785,1344,1,0
14786,1344,2,0
14787,1344,3,0
14788,1344,4,0
14789,1344,5,0
14790,1344,6,0
14791,1344,7,0
14792,1344,8,0
14793,1344,9,0
14794,1344,10,0
14795,1345,0,0
14796,1345,1,0
14797,1345,2,0
14798,1345,3,0
14799,1345,4,0
14800,1345,5,0
14801,1345,6,1
14802,1345,7,0
14803,1345,8,0
14804,1345,9,0
14805,1345,10,0
14806,1346,0,0
14807,1346,1,1
14808,1346,2,0
14809,1346,3,0
14810,1346,4,1
14811,1346,5,0
14812,1346,6,1
14813,1346,7,0
14814,1346,8,0
14815,1346,9,0
14816,1346,10,1
14817,1347,0,0
14818,1347,1,1
14819,1347,2,2
14820,1347,3,1
14821,1347,4,2
14822,1347,5,1
14823,1347,6,2
14824,1347,7,1
14825,1347,8,2
14826,1347,9,1
14827,1347,10,2
14828,1348,0,0
14829,1348,1,0
14830,1348,2,0
14831,1348,3,1
14832,1348,4,2
14833,1348,5,3
14834,1348,6,4
14835,1348,7,5
14836,1348,8,5
14837,1348,9,5
14838,1348,10,5
14839,1349,0,0
14840,1349,1,0
14841,1349,2,1
14842,1349,3,2
14843,1349,4,1
14844,1349,5,2
14845,1349,6,3
14846,1349,7,4
14847,1349,8,3
14848,1349,9,3
14849,1349,10,2
14850,1350,0,0
14851,1350,1,1
14852,1350,2,2
14853,1350,3,1
14854,1350,4,0
14855,1350,5,0
14856,1350,6,1
14857,1350,7,2
14858,1350,8,1
14859,1350,9,2
14860,1350,10,1
14861,1351,0,0
14862,1351,1,1
14863,1351,2,2
14864,1351,3,3
14865,1351,4,4
14866,1351,5,5
14867,1351,6,5
14868,1351,7,5
14869,1351,8,5
14870,1351,9,5
14871,1351,10,5
14872,1352,0,0
14873,1352,1,1
14874,1352,2,1
14875,1352,3,2
14876,1352,4,3
14877,1352,5,3
14878,1352,6,2
14879,1352,7,3
14880,1352,8,4
14881,1352,9,3
14882,1352,10,4
14883,1353,0,0
14884,1353,1,1
14885,1353,2,2
14886,1353,3,1
14887,1353,4,0
14888,1353,5,1
14889,1353,6,2
14890,1353,7,1
14891,1353,8,0
14892,1353,9,1
14893,1353,10,2
14894,1354,0,0
14895,1354,1,1
14896,1354,2,2
14897,1354,3,3
14898,1354,4,2
14899,1354,5,3
14900,1354,6,4
14901,1354,7,3
14902,1354,8,4
14903,1354,9,5
14904,1354,10,5
14905,1355,0,0
14906,1355,1,0
14907,1355,2,0
14908,1355,3,0
14909,1355,4,0
14910,1355,5,1
14911,1355,6,0
14912,1355,7,0
14913,1355,8,0
14914,1355,9,0
14915,1355,10,0
14916,1356,0,0
14917,1356,1,0
14918,1356,2,0
14919,1356,3,0
14920,1356,4,0
14921,1356,5,0
14922,1356,6,0
14923,1356,7,0
14924,1356,8,0
14925,1356,9,0
14926,1356,10,0
14927,1357,0,0
14928,1357,1,1
14929,1357,2,0
14930,1357,3,1
14931,1357,4,0
14932,1357,5,1
14933,1357,6,0
14934,1357,7,1
14935,1357,8,0
14936,1357,9,1
14937,1357,10,0
14938,1358,0,0
14939,1358,1,1
14940,1358,2,0
14941,1358,3,1
14942,1358,4,1
14943,1358,5,1
14944,1358,6,0
14945,1358,7,1
14946,1358,8,0
14947,1358,9,1
14948,1358,10,1
14949,1359,0,0
14950,1359,1,0
14951,1359,2,0
14952,1359,3,1
14953,1359,4,1
14954,1359,5,1
14955,1359,6,2
14956,1359,7,3
14957,1359,8,3
14958,1359,9,3
14959,1359,10,4
14960,1360,0,0
14961,1360,1,0
14962,1360,2,0
14963,1360,3,0
14964,1360,4,0
14965,1360,5,0
14966,1360,6,1
14967,1360,7,1
14968,1360,8,0
14969,1360,9,0
14970,1360,10,1
14971,1361,0,0
14972,1361,1,1
14973,1361,2,2
14974,1361,3,1
14975,1361,4,2
14976,1361,5,1
14977,1361,6,2
14978,1361,7,1
14979,1361,8,2
14980,1361,9,1
14981,1361,10,2
14982,1362,0,0
14983,1362,1,1
14984,1362,2,2
14985,1362,3,1
14986,1362,4,2
14987,1362,5,1
14988,1362,6,2
14989,1362,7,1
14990,1362,8,2
14991,1362,9,1
14992,1362,10,2
14993,1363,0,0
14994,1363,1,1
14995,1363,2,0
14996,1363,3,1
14997,1363,4,2
14998,1363,5,3
14999,1363,6,4
15000,1363,7,3
15001,1363,8,4
15002,1363,9,3
15003,1363,10,2
15004,1364,0,0
15005,1364,1,0
15006,1364,2,0
15007,1364,3,0
15008,1364,4,0
15009,1364,5,0
15010,1364,6,0
15011,1364,7,1
15012,1364,8,1
15013,1364,9,2
15014,1364,10,3
15015,1365,0,0
15016,1365,1,0
15017,1365,2,0
15018,1365,3,0
15019,1365,4,0
15020,1365,5,0
15021,1365,6,0
15022,1365,7,0
15023,1365,8,0
15024,1365,9,0
15025,1365,10,0
15026,1366,0,0
15027,1366,1,1
15028,1366,2,2
15029,1366,3,3
15030,1366,4,3
15031,1366,5,2
15032,1366,6,1
15033,1366,7,0
15034,1366,8,0
15035,1366,9,1
15036,1366,10,0
15037,1367,0,0
15038,1367,1,0
15039,1367,2,0
15040,1367,3,0
15041,1367,4,0
15042,1367,5,0
15043,1367,6,0
15044,1367,7,0
15045,1367,8,0
15046,1367,9,0
15047,1367,10,0
15048,1368,0,0
15049,1368,1,1
15050,1368,2,2
15051,1368,3,3
15052,1368,4,2
15053,1368,5,1
15054,1368,6,2
15055,1368,7,3
15056,1368,8,2
15057,1368,9,3
15058,1368,10,2
15059,1369,0,0
15060,1369,1,0
15061,1369,2,0
15062,1369,3,0
15063,1369,4,1
15064,1369,5,0
15065,1369,6,0
15066,1369,7,0
15067,1369,8,0
15068,1369,9,0
15069,1369,10,0
15070,1370,0,0
15071,1370,1,1
15072,1370,2,2
15073,1370,3,1
15074,1370,4,0
15075,1370,5,1
15076,1370,6,0
15077,1370,7,1
15078,1370,8,2
15079,1370,9,1
15080,1370,10,2
15081,1371,0,0
15082,1371,1,0
15083,1371,2,1
15084,1371,3,0
15085,1371,4,0
15086,1371,5,1
15087,1371,6,1
15088,1371,7,1
15089,1371,8,1
15090,1371,9,1
15091,1371,10,0
15092,1372,0,0
15093,1372,1,1
15094,1372,2,2
15095,1372,3,3
15096,1372,4,4
15097,1372,5,3
15098,1372,6,4
15099,1372,7,3
15100,1372,8,4
15101,1372,9,3
15102,1372,10,4
15103,1373,0,0
15104,1373,1,0
15105,1373,2,1
15106,1373,3,0
15107,1373,4,0
15108,1373,5,0
15109,1373,6,1
15110,1373,7,1
15111,1373,8,1
15112,1373,9,1
15113,1373,10,2
15114,1374,0,0
15115,1374,1,1
15116,1374,2,0
15117,1374,3,1
15118,1374,4,0
15119,1374,5,1
15120,1374,6,0
15121,1374,7,1
15122,1374,8,0
15123,1374,9,1
15124,1374,10,0
15125,1375,0,0
15126,1375,1,0
15127,1375,2,0
15128,1375,3,0
15129,1375,4,0
15130,1375,5,0
15131,1375,6,0
15132,1375,7,0
15133,1375,8,0
15134,1375,9,1
15135,1375,10,2
15136,1376,0,0
15137,1376,1,0
15138,1376,2,0
15139,1376,3,0
15140,1376,4,0
15141,1376,5,0
15142,1376,6,0
15143,1376,7,0
15144,1376,8,0
15145,1376,9,0
15146,1376,10,0
15147,1377,0,0
15148,1377,1,1
15149,1377,2,2
15150,1377,3,3
15151,1377,4,4
15152,1377,5,3
15153,1377,6,4
15154,1377,7,3
15155,1377,8,2
15156,1377,9,1
15157,1377,10,2
15158,1378,0,0
15159,1378,1,1
15160,1378,2,2
15161,1378,3,1
15162,1378,4,2
15163,1378,5,1
15164,1378,6,2
15165,1378,7,1
15166,1378,8,0
15167,1378,9,1
15168,1378,10,0
15169,1379,0,0
15170,1379,1,1
15171,1379,2,2
15172,1379,3,3
15173,1379,4,2
15174,1379,5,3
15175,1379,6,4
15176,1379,7,5
15177,1379,8,5
15178,1379,9,5
15179,1379,10,5
15180,1380,0,0
15181,1380,1,0
15182,1380,2,0
15183,1380,3,0
15184,1380,4,0
15185,1380,5,0
15186,1380,6,0
15187,1380,7,0
15188,1380,8,0
15189,1380,9,0
15190,1380,10,0
15191,1381,0,0
15192,1381,1,1
15193,1381,2,2
15194,1381,3,3
15195,1381,4,4
15196,1381,5,4
15197,1381,6,5
15198,1381,7,5
15199,1381,8,5
15200,1381,9,5
15201,1381,10,5
15202,1382,0,0
15203,1382,1,1
15204,1382,2,0
15205,1382,3,0
15206,1382,4,0
15207,1382,5,1
15208,1382,6,0
15209,1382,7,1
15210,1382,8,0
15211,1382,9,1
15212,1382,10,0
15213,1383,0,0
15214,1383,1,1
15215,1383,2,0
15216,1383,3,1
15217,1383,4,0
15218,1383,5,1
15219,1383,6,0
15220,1383,7,0
15221,1383,8,0
15222,1383,9,1
15223,1383,10,0
15224,1384,0,0
15225,1384,1,0
15226,1384,2,0
15227,1384,3,0
15228,1384,4,0
15229,1384,5,0
15230,1384,6,0
15231,1384,7,0
15232,1384,8,0
15233,1384,9,0
15234,1384,10,0
15235,1385,0,0
15236,1385,1,0
15237,1385,2,0
15238,1385,3,0
15239,1385,4,0
15240,1385,5,0
15241,1385,6,0
15242,1385,7,0
15243,1385,8,0
15244,1385,9,0
15245,1385,10,0
15246,1386,0,0
15247,1386,1,0
15248,1386,2,0
15249,1386,3,0
15250,1386,4,0
15251,1386,5,0
15252,1386,6,0
15253,1386,7,1
15254,1386,8,0
15255,1386,9,0
15256,1386,10,0
15257,1387,0,0
15258,1387,1,1
15259,1387,2,0
15260,1387,3,1
15261,1387,4,0
15262,1387,5,1
15263,1387,6,0
15264,1387,7,0
15265,1387,8,1
15266,1387,9,1
15267,1387,10,0
15268,1388,0,0
15269,1388,1,0
15270,1388,2,0
15271,1388,3,0
15272,1388,4,0
15273,1388,5,0
15274,1388,6,0
15275,1388,7,0
15276,1388,8,0
15277,1388,9,0
15278,1388,10,0
15279,1389,0,0
15280,1389,1,0
15281,1389,2,0
15282,1389,3,0
15283,1389,4,0
15284,1389,5,0
15285,1389,6,0
15286,1389,7,0
15287,1389,8,0
15288,1389,9,0
15289,1389,10,0
15290,1390,0,0
15291,1390,1,0
15292,1390,2,0
15293,1390,3,0
15294,1390,4,0
15295,1390,5,1
15296,1390,6,0
15297,1390,7,0
15298,1390,8,0
15299,1390,9,0
15300,1390,10,0
15301,1391,0,0
15302,1391,1,1
15303,1391,2,2
15304,1391,3,1
15305,1391,4,0
15306,1391,5,1
15307,1391,6,2
15308,1391,7,3
15309,1391,8,4
15310,1391,9,3
15311,1391,10,4
15312,1392,0,0
15313,1392,1,0
15314,1392,2,0
15315,1392,3,0
15316,1392,4,1
15317,1392,5,1
15318,1392,6,1
15319,1392,7,1
15320,1392,8,1
15321,1392,9,1
15322,1392,10,1
15323,1393,0,0
15324,1393,1,1
15325,1393,2,2
15326,1393,3,1
15327,1393,4,2
15328,1393,5,1
15329,1393,6,2
15330,1393,7,1
15331,1393,8,2
15332,1393,9,3
15333,1393,10,2
15334,1394,0,0
15335,1394,1,0
15336,1394,2,0
15337,1394,3,0
15338,1394,4,0
15339,1394,5,0
15340,1394,6,0
15341,1394,7,1
15342,1394,8,0
15343,1394,9,0
15344,1394,10,0
15345,1395,0,0
15346,1395,1,1
15347,1395,2,0
15348,1395,3,1
15349,1395,4,1
15350,1395,5,0
15351,1395,6,1
15352,1395,7,0
15353,1395,8,1
15354,1395,9,0
15355,1395,10,0
15356,1396,0,0
15357,1396,1,1
15358,1396,2,2
15359,1396,3,3
15360,1396,4,4
15361,1396,5,5
15362,1396,6,5
15363,1396,7,5
15364,1396,8,5
15365,1396,9,5
15366,1396,10,5
15367,1397,0,0
15368,1397,1,0
15369,1397,2,0
15370,1397,3,0
15371,1397,4,0
15372,1397,5,0
15373,1397,6,0
15374,1397,7,0
15375,1397,8,0
15376,1397,9,0
15377,1397,10,0
15378,1398,0,0
15379,1398,1,1
15380,1398,2,2
15381,1398,3,1
15382,1398,4,2
15383,1398,5,1
15384,1398,6,2
15385,1398,7,1
15386,1398,8,0
15387,1398,9,1
15388,1398,10,2
15389,1399,0,0
15390,1399,1,0
15391,1399,2,0
15392,1399,3,0
15393,1399,4,0
15394,1399,5,0
15395,1399,6,0
15396,1399,7,0
15397,1399,8,0
15398,1399,9,0
15399,1399,10,0
15400,1400,0,0
15401,1400,1,1
15402,1400,2,2
15403,1400,3,3
15404,1400,4,2
15405,1400,5,1
15406,1400,6,2
15407,1400,7,1
15408,1400,8,2
15409,1400,9,3
15410,1400,10,2
15411,1401,0,0
15412,1401,1,1
15413,1401,2,1
15414,1401,3,2
15415,1401,4,1
15416,1401,5,2
15417,1401,6,1
15418,1401,7,2
15419,1401,8,3
15420,1401,9,4
15421,1401,10,4
15422,1402,0,0
15423,1402,1,1
15424,1402,2,2
15425,1402,3,3
15426,1402,4,3
15427,1402,5,2
15428,1402,6,3
15429,1402,7,3
15430,1402,8,4
15431,1402,9,5
15432,1402,10,5
15433,1403,0,0
15434,1403,1,0
15435,1403,2,0
15436,1403,3,0
15437,1403,4,0
15438,1403,5,0
15439,1403,6,0
15440,1403,7,0
15441,1403,8,0
15442,1403,9,0
15443,1403,10,0
15444,1404,0,0
15445,1404,1,1
15446,1404,2,2
15447,1404,3,3
15448,1404,4,2
15449,1404,5,1
15450,1404,6,2
15451,1404,7,1
15452,1404,8,2
15453,1404,9,3
15454,1404,10,3
15455,1405,0,0
15456,1405,1,0
15457,1405,2,0
15458,1405,3,0
15459,1405,4,0
15460,1405,5,0
15461,1405,6,0
15462,1405,7,0
15463,1405,8,0
15464,1405,9,0
15465,1405,10,0
15466,1406,0,0
15467,1406,1,1
15468,1406,2,2
15469,1406,3,3
15470,1406,4,2
15471,1406,5,1
15472,1406,6,2
15473,1406,7,3
15474,1406,8,4
15475,1406,9,3
15476,1406,10,2
15477,1407,0,0
15478,1407,1,1
15479,1407,2,2
15480,1407,3,3
15481,1407,4,4
15482,1407,5,4
15483,1407,6,5
15484,1407,7,5
15485,1407,8,5
15486,1407,9,5
15487,1407,10,5
15488,1408,0,0
15489,1408,1,1
15490,1408,2,0
15491,1408,3,1
15492,1408,4,1
15493,1408,5,1
15494,1408,6,1
15495,1408,7,1
15496,1408,8,1
15497,1408,9,1
15498,1408,10,2
15499,1409,0,0
15500,1409,1,1
15501,1409,2,0
15502,1409,3,1
15503,1409,4,2
15504,1409,5,3
15505,1409,6,3
15506,1409,7,2
15507,1409,8,3
15508,1409,9,3
15509,1409,10,3
15510,1410,0,0
15511,1410,1,0
15512,1410,2,1
15513,1410,3,2
15514,1410,4,1
15515,1410,5,0
15516,1410,6,1
15517,1410,7,2
15518,1410,8,1
15519,1410,9,2
15520,1410,10,1
15521,1411,0,0
15522,1411,1,1
15523,1411,2,2
15524,1411,3,3
15525,1411,4,2
15526,1411,5,3
15527,1411,6,3
15528,1411,7,4
15529,1411,8,3
15530,1411,9,4
15531,1411,10,5
15532,1412,0,0
15533,1412,1,1
15534,1412,2,0
15535,1412,3,1
15536,1412,4,0
15537,1412,5,1
15538,1412,6,0
15539,1412,7,1
15540,1412,8,0
15541,1412,9,1
15542,1412,10,0
15543,1413,0,0
15544,1413,1,0
15545,1413,2,1
15546,1413,3,1
