,subject,time,state
6235,566,9,0
6236,566,10,1
6237,567,0,0
6238,567,1,0
6239,567,2,0
6240,567,3,1
6241,567,4,0
6242,567,5,0
6243,567,6,0
6244,567,7,0
6245,567,8,0
6246,567,9,1
6247,567,10,1
6248,568,0,0
6249,568,1,1
6250,568,2,2
6251,568,3,1
6252,568,4,2
6253,568,5,1
6254,568,6,2
6255,568,7,1
6256,568,8,2
6257,568,9,1
6258,568,10,0
6259,569,0,0
6260,569,1,0
6261,569,2,1
6262,569,3,1
6263,569,4,0
6264,569,5,1
6265,569,6,0
6266,569,7,1
6267,569,8,1
6268,569,9,0
6269,569,10,1
6270,570,0,0
6271,570,1,0
6272,570,2,0
6273,570,3,1
6274,570,4,2
6275,570,5,1
6276,570,6,0
6277,570,7,0
6278,570,8,0
6279,570,9,0
6280,570,10,0
6281,571,0,0
6282,571,1,0
6283,571,2,0
6284,571,3,0
6285,571,4,0
6286,571,5,0
6287,571,6,0
6288,571,7,0
6289,571,8,0
6290,571,9,0
6291,571,10,0
6292,572,0,0
6293,572,1,0
6294,572,2,0
6295,572,3,0
6296,572,4,0
6297,572,5,0
6298,572,6,0
6299,572,7,0
6300,572,8,0
6301,572,9,0
6302,572,10,0
6303,573,0,0
6304,573,1,0
6305,573,2,0
6306,573,3,0
6307,573,4,0
6308,573,5,0
6309,573,6,0
6310,573,7,0
6311,573,8,0
6312,573,9,0
6313,573,10,0
6314,574,0,0
6315,574,1,1
6316,574,2,0
6317,574,3,1
6318,574,4,1
6319,574,5,1
6320,574,6,1
6321,574,7,1
6322,574,8,1
6323,574,9,1
6324,574,10,1
6325,575,0,0
6326,575,1,0
6327,575,2,0
6328,575,3,0
6329,575,4,0
6330,575,5,0
6331,575,6,0
6332,575,7,0
6333,575,8,0
6334,575,9,0
6335,575,10,0
6336,576,0,0
6337,576,1,0
6338,576,2,0
6339,576,3,0
6340,576,4,0
6341,576,5,0
6342,576,6,0
6343,576,7,0
6344,576,8,0
6345,576,9,0
6346,576,10,0
6347,577,0,0
6348,577,1,1
6349,577,2,1
6350,577,3,1
6351,577,4,2
6352,577,5,2
6353,577,6,1
6354,577,7,1
6355,577,8,1
6356,577,9,1
6357,577,10,1
6358,578,0,0
6359,578,1,1
6360,578,2,1
6361,578,3,1
6362,578,4,1
6363,578,5,1
6364,578,6,0
6365,578,7,1
6366,578,8,0
6367,578,9,0
6368,578,10,1
6369,579,0,0
6370,579,1,1
6371,579,2,0
6372,579,3,1
6373,579,4,0
6374,579,5,1
6375,579,6,0
6376,579,7,1
6377,579,8,0
6378,579,9,1
6379,579,10,0
6380,580,0,0
6381,580,1,0
6382,580,2,0
6383,580,3,0
6384,580,4,0
6385,580,5,0
6386,580,6,0
6387,580,7,0
6388,580,8,0
6389,580,9,0
6390,580,10,0
6391,581,0,0
6392,581,1,0
6393,581,2,0
6394,581,3,1
6395,581,4,0
6396,581,5,1
6397,581,6,1
6398,581,7,0
6399,581,8,0
6400,581,9,1
6401,581,10,0
6402,582,0,0
6403,582,1,0
6404,582,2,0
6405,582,3,0
6406,582,4,0
6407,582,5,0
6408,582,6,0
6409,582,7,0
6410,582,8,0
6411,582,9,0
6412,582,10,0
6413,583,0,0
6414,583,1,1
6415,583,2,0
6416,583,3,1
6417,583,4,0
6418,583,5,0
6419,583,6,1
6420,583,7,1
6421,583,8,1
6422,583,9,0
6423,583,10,0
6424,584,0,0
6425,584,1,0
6426,584,2,1
6427,584,3,0
6428,584,4,0
6429,584,5,1
6430,584,6,0
6431,584,7,1
6432,584,8,0
6433,584,9,0
6434,584,10,1
6435,585,0,0
6436,585,1,0
6437,585,2,0
6438,585,3,0
6439,585,4,0
6440,585,5,0
6441,585,6,0
6442,585,7,0
6443,585,8,0
6444,585,9,0
6445,585,10,0
6446,586,0,0
6447,586,1,0
6448,586,2,0
6449,586,3,0
6450,586,4,0
6451,586,5,0
6452,586,6,0
6453,586,7,0
6454,586,8,0
6455,586,9,0
6456,586,10,0
6457,587,0,0
6458,587,1,0
6459,587,2,0
6460,587,3,0
6461,587,4,0
6462,587,5,0
6463,587,6,0
6464,587,7,0
6465,587,8,0
6466,587,9,0
6467,587,10,0
6468,588,0,0
6469,588,1,0
6470,588,2,0
6471,588,3,0
6472,588,4,0
6473,588,5,0
6474,588,6,0
6475,588,7,0
6476,588,8,0
6477,588,9,0
6478,588,10,0
6479,589,0,0
6480,589,1,0
6481,589,2,0
6482,589,3,0
6483,589,4,0
6484,589,5,0
6485,589,6,0
6486,589,7,0
6487,589,8,0
6488,589,9,0
6489,589,10,0
6490,590,0,0
6491,590,1,0
6492,590,2,1
6493,590,3,0
6494,590,4,0
6495,590,5,0
6496,590,6,0
6497,590,7,0
6498,590,8,1
6499,590,9,0
6500,590,10,0
6501,591,0,0
6502,591,1,0
6503,591,2,0
6504,591,3,0
6505,591,4,0
6506,591,5,0
6507,591,6,0
6508,591,7,0
6509,591,8,0
6510,591,9,0
6511,591,10,0
6512,592,0,0
6513,592,1,0
6514,592,2,0
6515,592,3,0
6516,592,4,0
6517,592,5,0
6518,592,6,0
6519,592,7,0
6520,592,8,0
6521,592,9,0
6522,592,10,0
6523,593,0,0
6524,593,1,0
6525,593,2,0
6526,593,3,0
6527,593,4,0
6528,593,5,0
6529,593,6,0
6530,593,7,0
6531,593,8,0
6532,593,9,0
6533,593,10,0
6534,594,0,0
6535,594,1,0
6536,594,2,0
6537,594,3,0
6538,594,4,0
6539,594,5,0
6540,594,6,0
6541,594,7,0
6542,594,8,0
6543,594,9,0
6544,594,10,0
6545,595,0,0
6546,595,1,0
6547,595,2,0
6548,595,3,0
6549,595,4,0
6550,595,5,1
6551,595,6,1
6552,595,7,1
6553,595,8,1
6554,595,9,1
6555,595,10,1
6556,596,0,0
6557,596,1,0
6558,596,2,0
6559,596,3,0
6560,596,4,0
6561,596,5,0
6562,596,6,0
6563,596,7,0
6564,596,8,0
6565,596,9,0
6566,596,10,0
6567,597,0,0
6568,597,1,1
6569,597,2,0
6570,597,3,0
6571,597,4,0
6572,597,5,0
6573,597,6,0
6574,597,7,1
6575,597,8,0
6576,597,9,0
6577,597,10,0
6578,598,0,0
6579,598,1,0
6580,598,2,0
6581,598,3,0
6582,598,4,0
6583,598,5,0
6584,598,6,0
6585,598,7,0
6586,598,8,0
6587,598,9,0
6588,598,10,0
6589,599,0,0
6590,599,1,0
6591,599,2,0
6592,599,3,0
6593,599,4,0
6594,599,5,0
6595,599,6,0
6596,599,7,0
6597,599,8,0
6598,599,9,0
6599,599,10,0
6600,600,0,0
6601,600,1,0
6602,600,2,0
6603,600,3,0
6604,600,4,1
6605,600,5,0
6606,600,6,0
6607,600,7,0
6608,600,8,1
6609,600,9,0
6610,600,10,0
6611,601,0,0
6612,601,1,0
6613,601,2,0
6614,601,3,0
6615,601,4,0
6616,601,5,0
6617,601,6,1
6618,601,7,0
6619,601,8,0
6620,601,9,0
6621,601,10,0
6622,602,0,0
6623,602,1,0
6624,602,2,0
6625,602,3,0
6626,602,4,0
6627,602,5,0
6628,602,6,0
6629,602,7,0
6630,602,8,0
6631,602,9,0
6632,602,10,0
6633,603,0,0
6634,603,1,0
6635,603,2,0
6636,603,3,0
6637,603,4,0
6638,603,5,0
6639,603,6,0
6640,603,7,0
6641,603,8,0
6642,603,9,0
6643,603,10,0
6644,604,0,0
6645,604,1,1
6646,604,2,0
6647,604,3,1
6648,604,4,0
6649,604,5,0
6650,604,6,0
6651,604,7,1
6652,604,8,0
6653,604,9,1
6654,604,10,0
6655,605,0,0
6656,605,1,0
6657,605,2,0
6658,605,3,0
6659,605,4,0
6660,605,5,0
6661,605,6,0
6662,605,7,0
6663,605,8,0
6664,605,9,0
6665,605,10,0
6666,606,0,0
6667,606,1,0
6668,606,2,0
6669,606,3,0
6670,606,4,0
6671,606,5,0
6672,606,6,0
6673,606,7,0
6674,606,8,0
6675,606,9,0
6676,606,10,0
6677,607,0,0
6678,607,1,0
6679,607,2,0
6680,607,3,0
6681,607,4,0
6682,607,5,0
6683,607,6,0
6684,607,7,0
6685,607,8,0
6686,607,9,0
6687,607,10,0
6688,608,0,0
6689,608,1,1
6690,608,2,0
6691,608,3,1
6692,608,4,0
6693,608,5,1
6694,608,6,0
6695,608,7,0
6696,608,8,0
6697,608,9,0
6698,608,10,0
6699,609,0,0
6700,609,1,0
6701,609,2,0
6702,609,3,0
6703,609,4,0
6704,609,5,0
6705,609,6,0
6706,609,7,0
6707,609,8,0
6708,609,9,0
6709,609,10,0
6710,610,0,0
6711,610,1,0
6712,610,2,0
6713,610,3,0
6714,610,4,0
6715,610,5,0
6716,610,6,0
6717,610,7,0
6718,610,8,0
6719,610,9,0
6720,610,10,0
6721,611,0,0
6722,611,1,1
6723,611,2,0
6724,611,3,1
6725,611,4,2
6726,611,5,1
6727,611,6,0
6728,611,7,1
6729,611,8,2
6730,611,9,1
6731,611,10,0
6732,612,0,0
6733,612,1,0
6734,612,2,0
6735,612,3,0
6736,612,4,0
6737,612,5,0
6738,612,6,0
6739,612,7,0
6740,612,8,0
6741,612,9,0
6742,612,10,0
6743,613,0,0
6744,613,1,1
6745,613,2,2
6746,613,3,1
6747,613,4,2
6748,613,5,1
6749,613,6,2
6750,613,7,1
6751,613,8,0
6752,613,9,1
6753,613,10,0
6754,614,0,0
6755,614,1,0
6756,614,2,0
6757,614,3,0
6758,614,4,0
6759,614,5,0
6760,614,6,0
6761,614,7,0
6762,614,8,0
6763,614,9,0
6764,614,10,0
6765,615,0,0
6766,615,1,0
6767,615,2,0
6768,615,3,0
6769,615,4,0
6770,615,5,0
6771,615,6,0
6772,615,7,0
6773,615,8,0
6774,615,9,0
6775,615,10,0
6776,616,0,0
6777,616,1,0
6778,616,2,1
6779,616,3,0
6780,616,4,0
6781,616,5,0
6782,616,6,1
6783,616,7,2
6784,616,8,1
6785,616,9,0
6786,616,10,1
6787,617,0,0
6788,617,1,0
6789,617,2,0
6790,617,3,0
6791,617,4,0
6792,617,5,0
6793,617,6,0
6794,617,7,0
6795,617,8,1
6796,617,9,1
6797,617,10,1
6798,618,0,0
6799,618,1,0
6800,618,2,1
6801,618,3,1
6802,618,4,1
6803,618,5,0
6804,618,6,0
6805,618,7,0
6806,618,8,1
6807,618,9,1
6808,618,10,0
6809,619,0,0
6810,619,1,0
6811,619,2,0
6812,619,3,0
6813,619,4,0
6814,619,5,0
6815,619,6,0
6816,619,7,0
6817,619,8,0
6818,619,9,0
6819,619,10,0
6820,620,0,0
6821,620,1,0
6822,620,2,0
6823,620,3,0
6824,620,4,0
6825,620,5,0
6826,620,6,0
6827,620,7,0
6828,620,8,0
6829,620,9,0
6830,620,10,0
6831,621,0,0
6832,621,1,0
6833,621,2,0
6834,621,3,0
6835,621,4,0
6836,621,5,0
6837,621,6,0
6838,621,7,0
6839,621,8,0
6840,621,9,0
6841,621,10,0
6842,622,0,0
6843,622,1,0
6844,622,2,0
6845,622,3,0
6846,622,4,0
6847,622,5,0
6848,622,6,0
6849,622,7,0
6850,622,8,0
6851,622,9,0
6852,622,10,0
6853,623,0,0
6854,623,1,0
6855,623,2,0
6856,623,3,0
6857,623,4,0
6858,623,5,0
6859,623,6,0
6860,623,7,0
6861,623,8,0
6862,623,9,0
6863,623,10,0
6864,624,0,0
6865,624,1,0
6866,624,2,0
6867,624,3,0
6868,624,4,0
6869,624,5,0
6870,624,6,0
6871,624,7,0
6872,624,8,0
6873,624,9,0
6874,624,10,0
6875,625,0,0
6876,625,1,0
6877,625,2,0
6878,625,3,0
6879,625,4,0
6880,625,5,0
6881,625,6,0
6882,625,7,0
6883,625,8,0
6884,625,9,0
6885,625,10,0
6886,626,0,0
6887,626,1,1
6888,626,2,0
6889,626,3,0
6890,626,4,1
6891,626,5,0
6892,626,6,1
6893,626,7,1
6894,626,8,1
6895,626,9,0
6896,626,10,1
6897,627,0,0
6898,627,1,0
6899,627,2,0
6900,627,3,0
6901,627,4,0
6902,627,5,0
6903,627,6,0
6904,627,7,0
6905,627,8,0
6906,627,9,0
6907,627,10,0
6908,628,0,0
6909,628,1,0
6910,628,2,1
6911,628,3,0
6912,628,4,1
6913,628,5,0
6914,628,6,1
6915,628,7,0
6916,628,8,1
6917,628,9,0
6918,628,10,1
6919,629,0,0
6920,629,1,0
6921,629,2,0
6922,629,3,0
6923,629,4,1
6924,629,5,0
6925,629,6,0
6926,629,7,1
6927,629,8,0
6928,629,9,0
6929,629,10,0
6930,630,0,0
6931,630,1,0
6932,630,2,0
6933,630,3,0
6934,630,4,0
6935,630,5,0
6936,630,6,0
6937,630,7,0
6938,630,8,0
6939,630,9,0
6940,630,10,0
6941,631,0,0
6942,631,1,0
6943,631,2,0
6944,631,3,0
6945,631,4,0
6946,631,5,0
6947,631,6,0
6948,631,7,0
6949,631,8,0
6950,631,9,0
6951,631,10,0
6952,632,0,0
6953,632,1,0
6954,632,2,0
6955,632,3,0
6956,632,4,0
6957,632,5,0
6958,632,6,0
6959,632,7,0
6960,632,8,0
6961,632,9,0
6962,632,10,0
6963,633,0,0
6964,633,1,0
6965,633,2,1
6966,633,3,1
6967,633,4,1
6968,633,5,0
6969,633,6,0
6970,633,7,1
6971,633,8,0
6972,633,9,1
6973,633,10,1
6974,634,0,0
6975,634,1,0
6976,634,2,0
6977,634,3,0
6978,634,4,0
6979,634,5,0
6980,634,6,0
6981,634,7,0
6982,634,8,0
6983,634,9,0
6984,634,10,0
6985,635,0,0
6986,635,1,1
6987,635,2,0
6988,635,3,1
6989,635,4,0
6990,635,5,0
6991,635,6,1
6992,635,7,0
6993,635,8,1
6994,635,9,0
6995,635,10,0
6996,636,0,0
6997,636,1,1
6998,636,2,2
6999,636,3,1
7000,636,4,2
7001,636,5,1
7002,636,6,2
7003,636,7,1
7004,636,8,2
7005,636,9,1
7006,636,10,2
7007,637,0,0
7008,637,1,0
7009,637,2,0
7010,637,3,0
7011,637,4,0
7012,637,5,0
7013,637,6,0
7014,637,7,0
7015,637,8,0
7016,637,9,0
7017,637,10,0
7018,638,0,0
7019,638,1,0
7020,638,2,0
7021,638,3,0
7022,638,4,0
7023,638,5,0
7024,638,6,0
7025,638,7,0
7026,638,8,0
7027,638,9,0
7028,638,10,0
7029,639,0,0
7030,639,1,1
7031,639,2,1
7032,639,3,1
7033,639,4,0
7034,639,5,1
7035,639,6,0
7036,639,7,1
7037,639,8,0
7038,639,9,1
7039,639,10,0
7040,640,0,0
7041,640,1,1
7042,640,2,0
7043,640,3,1
7044,640,4,0
7045,640,5,1
7046,640,6,0
7047,640,7,1
7048,640,8,0
7049,640,9,1
7050,640,10,0
7051,641,0,0
7052,641,1,0
7053,641,2,0
7054,641,3,0
7055,641,4,0
7056,641,5,0
7057,641,6,0
7058,641,7,0
7059,641,8,0
7060,641,9,0
7061,641,10,0
7062,642,0,0
7063,642,1,0
7064,642,2,0
7065,642,3,1
7066,642,4,0
7067,642,5,0
7068,642,6,0
7069,642,7,0
7070,642,8,0
7071,642,9,0
7072,642,10,0
7073,643,0,0
7074,643,1,0
7075,643,2,0
7076,643,3,0
7077,643,4,0
7078,643,5,0
7079,643,6,0
7080,643,7,0
7081,643,8,0
7082,643,9,0
7083,643,10,0
7084,644,0,0
7085,644,1,1
7086,644,2,0
7087,644,3,1
7088,644,4,0
7089,644,5,1
7090,644,6,0
7091,644,7,0
7092,644,8,0
7093,644,9,1
7094,644,10,0
7095,645,0,0
7096,645,1,0
7097,645,2,0
7098,645,3,0
7099,645,4,0
7100,645,5,0
7101,645,6,0
7102,645,7,0
7103,645,8,0
7104,645,9,0
7105,645,10,0
7106,646,0,0
7107,646,1,0
7108,646,2,0
7109,646,3,0
7110,646,4,0
7111,646,5,0
7112,646,6,0
7113,646,7,0
7114,646,8,0
7115,646,9,0
7116,646,10,0
7117,647,0,0
7118,647,1,0
7119,647,2,1
7120,647,3,0
7121,647,4,0
7122,647,5,0
7123,647,6,1
7124,647,7,1
7125,647,8,1
7126,647,9,1
7127,647,10,0
7128,648,0,0
7129,648,1,0
7130,648,2,0
7131,648,3,0
7132,648,4,0
7133,648,5,0
7134,648,6,0
7135,648,7,0
7136,648,8,0
7137,648,9,0
7138,648,10,0
7139,649,0,0
7140,649,1,0
7141,649,2,0
7142,649,3,0
7143,649,4,0
7144,649,5,0
7145,649,6,0
7146,649,7,0
7147,649,8,0
7148,649,9,0
7149,649,10,0
7150,650,0,0
7151,650,1,0
7152,650,2,0
7153,650,3,0
7154,650,4,0
7155,650,5,0
7156,650,6,0
7157,650,7,0
7158,650,8,0
7159,650,9,0
7160,650,10,0
7161,651,0,0
7162,651,1,1
7163,651,2,0
7164,651,3,1
7165,651,4,1
7166,651,5,1
7167,651,6,1
7168,651,7,0
7169,651,8,1
7170,651,9,1
7171,651,10,0
7172,652,0,0
7173,652,1,0
7174,652,2,1
7175,652,3,0
7176,652,4,0
7177,652,5,0
7178,652,6,0
7179,652,7,0
7180,652,8,0
7181,652,9,0
7182,652,10,0
7183,653,0,0
7184,653,1,0
7185,653,2,0
7186,653,3,0
7187,653,4,0
7188,653,5,0
7189,653,6,0
7190,653,7,0
7191,653,8,0
7192,653,9,0
7193,653,10,0
7194,654,0,0
7195,654,1,0
7196,654,2,0
7197,654,3,0
7198,654,4,0
7199,654,5,0
7200,654,6,0
7201,654,7,0
7202,654,8,0
7203,654,9,0
7204,654,10,0
7205,655,0,0
7206,655,1,0
7207,655,2,0
7208,655,3,0
7209,655,4,0
7210,655,5,0
7211,655,6,0
7212,655,7,0
7213,655,8,0
7214,655,9,0
7215,655,10,0
7216,656,0,0
7217,656,1,0
7218,656,2,0
7219,656,3,0
7220,656,4,0
7221,656,5,0
7222,656,6,0
7223,656,7,0
7224,656,8,0
7225,656,9,0
7226,656,10,0
7227,657,0,0
7228,657,1,0
7229,657,2,0
7230,657,3,0
7231,657,4,0
7232,657,5,0
7233,657,6,0
7234,657,7,0
7235,657,8,0
7236,657,9,0
7237,657,10,0
7238,658,0,0
7239,658,1,0
7240,658,2,0
7241,658,3,0
7242,658,4,1
7243,658,5,0
7244,658,6,0
7245,658,7,0
7246,658,8,0
7247,658,9,0
7248,658,10,1
7249,659,0,0
7250,659,1,1
7251,659,2,0
7252,659,3,1
7253,659,4,0
7254,659,5,0
7255,659,6,0
7256,659,7,1
7257,659,8,0
7258,659,9,0
7259,659,10,0
7260,660,0,0
7261,660,1,0
7262,660,2,0
7263,660,3,0
7264,660,4,0
7265,660,5,1
7266,660,6,2
7267,660,7,1
7268,660,8,2
7269,660,9,1
7270,660,10,2
7271,661,0,0
7272,661,1,0
7273,661,2,0
7274,661,3,0
7275,661,4,0
7276,661,5,0
7277,661,6,0
7278,661,7,0
7279,661,8,0
7280,661,9,0
7281,661,10,0
7282,662,0,0
7283,662,1,0
7284,662,2,0
7285,662,3,0
7286,662,4,1
7287,662,5,0
7288,662,6,0
7289,662,7,0
7290,662,8,0
7291,662,9,0
7292,662,10,0
7293,663,0,0
7294,663,1,0
7295,663,2,0
7296,663,3,0
7297,663,4,0
7298,663,5,0
7299,663,6,0
7300,663,7,0
7301,663,8,0
7302,663,9,0
7303,663,10,0
7304,664,0,0
7305,664,1,0
7306,664,2,0
7307,664,3,0
7308,664,4,0
7309,664,5,0
7310,664,6,0
7311,664,7,0
7312,664,8,0
7313,664,9,0
7314,664,10,0
7315,665,0,0
7316,665,1,0
7317,665,2,0
7318,665,3,0
7319,665,4,0
7320,665,5,0
7321,665,6,0
7322,665,7,0
7323,665,8,0
7324,665,9,0
7325,665,10,0
7326,666,0,0
7327,666,1,0
7328,666,2,0
7329,666,3,0
7330,666,4,0
7331,666,5,0
7332,666,6,0
7333,666,7,0
7334,666,8,0
7335,666,9,0
7336,666,10,0
7337,667,0,0
7338,667,1,0
7339,667,2,0
7340,667,3,0
7341,667,4,0
7342,667,5,0
7343,667,6,0
7344,667,7,0
7345,667,8,0
7346,667,9,0
7347,667,10,0
7348,668,0,0
7349,668,1,0
7350,668,2,0
7351,668,3,0
7352,668,4,0
7353,668,5,0
7354,668,6,0
7355,668,7,0
7356,668,8,0
7357,668,9,0
7358,668,10,0
7359,669,0,0
7360,669,1,0
7361,669,2,0
7362,669,3,0
7363,669,4,0
7364,669,5,0
7365,669,6,0
7366,669,7,0
7367,669,8,0
7368,669,9,0
7369,669,10,0
7370,670,0,0
7371,670,1,0
7372,670,2,0
7373,670,3,0
7374,670,4,0
7375,670,5,0
7376,670,6,0
7377,670,7,0
7378,670,8,0
7379,670,9,0
7380,670,10,0
7381,671,0,0
7382,671,1,0
7383,671,2,0
7384,671,3,0
7385,671,4,0
7386,671,5,0
7387,671,6,0
7388,671,7,0
7389,671,8,0
7390,671,9,0
7391,671,10,0
7392,672,0,0
7393,672,1,0
7394,672,2,0
7395,672,3,0
7396,672,4,0
7397,672,5,0
7398,672,6,0
7399,672,7,0
7400,672,8,0
7401,672,9,0
7402,672,10,0
7403,673,0,0
7404,673,1,0
7405,673,2,0
7406,673,3,0
7407,673,4,0
7408,673,5,0
7409,673,6,0
7410,673,7,0
7411,673,8,0
7412,673,9,0
7413,673,10,0
7414,674,0,0
7415,674,1,0
7416,674,2,0
7417,674,3,0
7418,674,4,0
7419,674,5,0
7420,674,6,0
7421,674,7,0
7422,674,8,0
7423,674,9,0
7424,674,10,0
7425,675,0,0
7426,675,1,0
7427,675,2,0
7428,675,3,0
7429,675,4,0
7430,675,5,0
7431,675,6,0
7432,675,7,0
7433,675,8,0
7434,675,9,0
7435,675,10,0
7436,676,0,0
7437,676,1,0
7438,676,2,0
7439,676,3,0
7440,676,4,0
7441,676,5,0
7442,676,6,0
7443,676,7,0
7444,676,8,0
7445,676,9,0
7446,676,10,0
7447,677,0,0
7448,677,1,1
7449,677,2,0
7450,677,3,1
7451,677,4,1
7452,677,5,1
7453,677,6,1
7454,677,7,0
7455,677,8,0
7456,677,9,0
7457,677,10,0
7458,678,0,0
7459,678,1,0
7460,678,2,0
7461,678,3,0
7462,678,4,0
7463,678,5,0
7464,678,6,0
7465,678,7,0
7466,678,8,0
7467,678,9,0
7468,678,10,0
7469,679,0,0
7470,679,1,0
7471,679,2,0
7472,679,3,0
7473,679,4,0
7474,679,5,1
7475,679,6,1
7476,679,7,1
7477,679,8,1
7478,679,9,1
7479,679,10,1
7480,680,0,0
7481,680,1,0
7482,680,2,0
7483,680,3,0
7484,680,4,0
7485,680,5,0
7486,680,6,0
7487,680,7,0
7488,680,8,0
7489,680,9,0
7490,680,10,0
7491,681,0,0
7492,681,1,1
7493,681,2,1
7494,681,3,1
7495,681,4,1
7496,681,5,0
7497,681,6,1
7498,681,7,0
7499,681,8,1
7500,681,9,0
7501,681,10,1
7502,682,0,0
7503,682,1,0
7504,682,2,0
7505,682,3,1
7506,682,4,0
7507,682,5,0
7508,682,6,0
7509,682,7,0
7510,682,8,1
7511,682,9,2
7512,682,10,1
7513,683,0,0
7514,683,1,0
7515,683,2,0
7516,683,3,0
7517,683,4,0
7518,683,5,0
7519,683,6,0
7520,683,7,0
7521,683,8,1
7522,683,9,2
7523,683,10,3
7524,684,0,0
7525,684,1,1
7526,684,2,1
7527,684,3,1
7528,684,4,1
7529,684,5,1
7530,684,6,0
7531,684,7,1
7532,684,8,0
7533,684,9,0
7534,684,10,1
7535,685,0,0
7536,685,1,1
7537,685,2,1
7538,685,3,0
7539,685,4,0
7540,685,5,1
7541,685,6,0
7542,685,7,1
7543,685,8,0
7544,685,9,1
7545,685,10,0
7546,686,0,0
7547,686,1,1
7548,686,2,2
7549,686,3,1
7550,686,4,2
7551,686,5,1
7552,686,6,2
7553,686,7,1
7554,686,8,2
7555,686,9,1
7556,686,10,2
7557,687,0,0
7558,687,1,0
7559,687,2,0
7560,687,3,0
7561,687,4,0
7562,687,5,0
7563,687,6,0
7564,687,7,1
7565,687,8,1
7566,687,9,0
7567,687,10,0
7568,688,0,0
7569,688,1,0
7570,688,2,0
7571,688,3,0
7572,688,4,0
7573,688,5,0
7574,688,6,0
7575,688,7,0
7576,688,8,0
7577,688,9,0
7578,688,10,0
7579,689,0,0
7580,689,1,0
7581,689,2,0
7582,689,3,0
7583,689,4,0
7584,689,5,0
7585,689,6,0
7586,689,7,0
7587,689,8,0
7588,689,9,0
7589,689,10,0
7590,690,0,0
7591,690,1,0
7592,690,2,0
7593,690,3,0
7594,690,4,0
7595,690,5,0
7596,690,6,1
7597,690,7,0
7598,690,8,0
7599,690,9,0
7600,690,10,0
7601,691,0,0
7602,691,1,0
7603,691,2,0
7604,691,3,0
7605,691,4,0
7606,691,5,0
7607,691,6,0
7608,691,7,0
7609,691,8,0
7610,691,9,0
7611,691,10,0
7612,692,0,0
7613,692,1,0
7614,692,2,0
7615,692,3,0
7616,692,4,0
7617,692,5,0
7618,692,6,0
7619,692,7,0
7620,692,8,0
7621,692,9,0
7622,692,10,0
7623,693,0,0
7624,693,1,0
7625,693,2,0
7626,693,3,0
7627,693,4,0
7628,693,5,0
7629,693,6,0
7630,693,7,0
7631,693,8,0
7632,693,9,0
7633,693,10,0
7634,694,0,0
7635,694,1,1
7636,694,2,1
7637,694,3,1
7638,694,4,0
7639,694,5,1
7640,694,6,1
7641,694,7,1
7642,694,8,1
7643,694,9,1
7644,694,10,1
7645,695,0,0
7646,695,1,0
7647,695,2,0
7648,695,3,0
7649,695,4,0
7650,695,5,0
7651,695,6,0
7652,695,7,0
7653,695,8,0
7654,695,9,0
7655,695,10,0
7656,696,0,0
7657,696,1,0
7658,696,2,0
7659,696,3,0
7660,696,4,0
7661,696,5,0
7662,696,6,0
7663,696,7,0
7664,696,8,0
7665,696,9,0
7666,696,10,0
7667,697,0,0
7668,697,1,0
7669,697,2,0
7670,697,3,0
7671,697,4,0
7672,697,5,0
7673,697,6,0
7674,697,7,0
7675,697,8,0
7676,697,9,0
7677,697,10,0
7678,698,0,0
7679,698,1,0
7680,698,2,0
7681,698,3,0
7682,698,4,0
7683,698,5,0
7684,698,6,0
7685,698,7,0
7686,698,8,0
7687,698,9,0
7688,698,10,0
7689,699,0,0
7690,699,1,0
7691,699,2,0
7692,699,3,0
7693,699,4,0
7694,699,5,0
7695,699,6,0
7696,699,7,0
7697,699,8,0
7698,699,9,0
7699,699,10,0
7700,700,0,0
7701,700,1,0
7702,700,2,0
7703,700,3,0
7704,700,4,0
7705,700,5,0
7706,700,6,0
7707,700,7,0
7708,700,8,0
7709,700,9,0
7710,700,10,0
7711,701,0,0
7712,701,1,0
7713,701,2,0
7714,701,3,0
7715,701,4,1
7716,701,5,0
7717,701,6,0
7718,701,7,0
7719,701,8,0
7720,701,9,0
7721,701,10,0
7722,702,0,0
7723,702,1,1
7724,702,2,0
7725,702,3,1
7726,702,4,0
7727,702,5,1
7728,702,6,0
7729,702,7,1
7730,702,8,0
7731,702,9,1
7732,702,10,0
7733,703,0,0
7734,703,1,1
7735,703,2,0
7736,703,3,0
7737,703,4,1
7738,703,5,0
7739,703,6,1
7740,703,7,0
7741,703,8,1
7742,703,9,0
7743,703,10,0
7744,704,0,0
7745,704,1,0
7746,704,2,0
7747,704,3,0
7748,704,4,0
7749,704,5,0
7750,704,6,0
7751,704,7,0
7752,704,8,0
7753,704,9,0
7754,704,10,0
7755,705,0,0
7756,705,1,0
7757,705,2,0
7758,705,3,0
7759,705,4,0
7760,705,5,0
7761,705,6,0
7762,705,7,0
7763,705,8,0
7764,705,9,0
7765,705,10,0
7766,706,0,0
7767,706,1,1
7768,706,2,0
7769,706,3,1
7770,706,4,0
7771,706,5,0
7772,706,6,1
7773,706,7,0
7774,706,8,1
7775,706,9,0
7776,706,10,0
7777,707,0,0
7778,707,1,0
7779,707,2,0
7780,707,3,0
7781,707,4,0
7782,707,5,0
7783,707,6,0
7784,707,7,0
7785,707,8,0
7786,707,9,0
7787,707,10,0
7788,708,0,0
